timestamp,Active (GiBy),Inactive (GiBy),Active(anon) (GiBy),Inactive(anon) (GiBy),Active(file) (GiBy),Inactive(file) (GiBy),Unevictable (GiBy),Mlocked (GiBy),anomaly%,annotations
04:25:00,1.3775,1.5648,0.7504,0.0014,0.6271,1.5634,0.0263,0.0263,-,-
04:25:51,1.3778,1.4915,0.7506,0.0014,0.6273,1.4901,0.0263,0.0263,-,-
04:26:42,1.378,1.4169,0.7507,0.0014,0.6273,1.4155,0.0263,0.0263,-,-
04:27:33,1.368,1.1679,0.7407,0.0014,0.6273,1.1665,0.0263,0.0263,-,-
04:28:24,1.3438,0.683,0.7164,0.0014,0.6274,0.6816,0.0263,0.0263,-,-
04:29:15,1.3198,0.2288,0.6924,0.0014,0.6274,0.2274,0.0263,0.0263,-,-
04:30:06,1.3199,0.2289,0.6925,0.0014,0.6274,0.2275,0.0263,0.0263,-,-
04:30:57,1.3198,0.229,0.6924,0.0014,0.6274,0.2277,0.0263,0.0263,-,-
04:31:48,1.3196,0.2292,0.6922,0.0014,0.6274,0.2278,0.0263,0.0263,-,-
04:32:39,1.3197,0.2293,0.6923,0.0014,0.6274,0.2279,0.0263,0.0263,-,-
04:33:30,1.3197,0.2294,0.6923,0.0014,0.6274,0.2281,0.0263,0.0263,-,-
04:34:21,1.3197,0.2296,0.6923,0.0014,0.6274,0.2282,0.0263,0.0263,-,-
04:35:12,1.3198,0.2297,0.6924,0.0014,0.6274,0.2284,0.0263,0.0263,-,-
04:36:03,1.3199,0.2299,0.6925,0.0014,0.6274,0.2285,0.0263,0.0263,-,-
04:36:54,1.3198,0.23,0.6924,0.0014,0.6274,0.2286,0.0263,0.0263,-,-
04:37:45,1.3197,0.2302,0.6923,0.0014,0.6274,0.2288,0.0263,0.0263,-,-
04:38:36,1.3197,0.2303,0.6923,0.0014,0.6274,0.2289,0.0263,0.0263,-,-
04:39:27,1.3198,0.2304,0.6924,0.0014,0.6274,0.2291,0.0263,0.0263,-,-
04:40:18,1.3199,0.2306,0.6925,0.0014,0.6274,0.2292,0.0263,0.0263,-,-
04:41:09,1.3211,0.2318,0.6936,0.0014,0.6274,0.2305,0.0263,0.0263,-,-
04:42:00,1.3269,0.2383,0.6995,0.0014,0.6274,0.2369,0.0263,0.0263,-,-
04:42:51,1.3214,0.2321,0.6939,0.0014,0.6275,0.2308,0.0263,0.0263,-,-
04:43:42,1.3209,0.2312,0.6927,0.0014,0.6282,0.2298,0.0263,0.0263,-,-
04:44:33,1.3212,0.2313,0.6927,0.0014,0.6285,0.2299,0.0263,0.0263,-,-
04:45:24,1.3214,0.2315,0.6928,0.0014,0.6286,0.2301,0.0263,0.0263,-,-
04:46:15,1.3216,0.2316,0.6931,0.0014,0.6286,0.2302,0.0263,0.0263,-,-
04:47:06,1.3219,0.2317,0.6933,0.0014,0.6286,0.2304,0.0263,0.0263,-,-
04:47:57,1.3218,0.2319,0.6932,0.0014,0.6286,0.2305,0.0263,0.0263,-,-
04:48:48,1.3216,0.232,0.6931,0.0014,0.6286,0.2306,0.0263,0.0263,-,-
04:49:39,1.3218,0.2322,0.6932,0.0014,0.6286,0.2308,0.0263,0.0263,-,-
04:50:30,1.322,0.2323,0.6934,0.0014,0.6286,0.2309,0.0263,0.0263,-,-
04:51:21,1.3222,0.2324,0.6936,0.0014,0.6286,0.2311,0.0263,0.0263,-,-
04:52:12,1.3222,0.2326,0.6936,0.0014,0.6286,0.2312,0.0263,0.0263,-,-
04:53:03,1.3224,0.2327,0.6938,0.0014,0.6286,0.2313,0.0263,0.0263,-,-
04:53:54,1.323,0.2329,0.6944,0.0014,0.6286,0.2315,0.0263,0.0263,-,-
04:54:45,1.3225,0.233,0.694,0.0014,0.6286,0.2316,0.0263,0.0263,-,-
04:55:36,1.3224,0.2331,0.6939,0.0014,0.6286,0.2318,0.0263,0.0263,-,-
04:56:27,1.3225,0.2333,0.6939,0.0014,0.6286,0.2319,0.0263,0.0263,-,-
04:57:18,1.3226,0.2334,0.694,0.0014,0.6286,0.232,0.0263,0.0263,-,-
04:58:09,1.3228,0.2336,0.6942,0.0014,0.6286,0.2322,0.0263,0.0263,-,-
04:59:00,1.3228,0.2337,0.6942,0.0014,0.6286,0.2323,0.0263,0.0263,-,-
04:59:51,1.3232,0.2338,0.6946,0.0014,0.6286,0.2325,0.0263,0.0263,-,-
05:00:42,1.3233,0.234,0.6948,0.0014,0.6286,0.2326,0.0263,0.0263,-,-
05:01:33,1.3299,0.241,0.7013,0.0014,0.6286,0.2396,0.0263,0.0263,-,-
05:02:24,1.3305,0.2417,0.7018,0.0014,0.6287,0.2403,0.0263,0.0263,-,-
05:03:15,1.3234,0.2344,0.6947,0.0014,0.6287,0.2331,0.0263,0.0263,-,-
05:04:06,1.3236,0.2346,0.6948,0.0014,0.6287,0.2332,0.0263,0.0263,-,-
05:04:57,1.3235,0.2347,0.6947,0.0014,0.6287,0.2333,0.0263,0.0263,-,-
05:05:48,1.3235,0.2349,0.6947,0.0014,0.6287,0.2335,0.0263,0.0263,-,-
05:06:39,1.3236,0.235,0.6948,0.0014,0.6287,0.2336,0.0263,0.0263,-,-
05:07:30,1.3237,0.2351,0.695,0.0014,0.6287,0.2338,0.0263,0.0263,-,-
05:08:21,1.3237,0.2353,0.6949,0.0014,0.6287,0.2339,0.0263,0.0263,-,-
