timestamp,Active (mebibytes),Inactive (mebibytes),Active(anon) (mebibytes),Inactive(anon) (mebibytes),Active(file) (mebibytes),Inactive(file) (mebibytes),Unevictable (mebibytes),Mlocked (mebibytes),anomaly%,annotations
1781909757000,1133.9148437,1808.8963607,801.2741536,198.3984375,332.640625,1610.4979232,26.9101562,26.9101562,-,-
1781909808000,1128.34625,1816.4763542,795.705612,198.3984375,332.640625,1618.0779167,26.9101562,26.9101562,-,-
1781909859000,1113.5558854,1818.7256445,780.9152604,198.3984375,332.640625,1620.327207,26.9101562,26.9101562,-,-
1781909910000,1108.4589844,1819.4104167,775.8183268,198.3980143,332.640625,1621.0123698,26.9101562,26.9101562,-,-
1781909961000,1116.6351953,1820.1149674,783.9823828,198.3883171,332.6527474,1621.7266081,26.9101562,26.9101562,-,-
1781910012000,1123.17,1819.5065104,790.5483724,198.3710938,332.6215625,1621.1354167,26.9101562,26.9101562,-,-
1781910063000,1106.7507943,1814.6590234,774.3641016,198.371071,332.3866276,1616.2879492,26.9101562,26.9101562,-,-
1781910114000,1103.4528385,1807.4501823,771.4085807,198.3706836,332.0441927,1609.0794401,26.9101562,26.9101562,-,-
1781910165000,1120.3158203,1806.8069661,788.3013997,198.3680501,332.0144531,1608.4388997,26.9101562,26.9101562,-,-
1781910216000,1129.4511458,1807.2661979,797.4228906,198.3671875,332.0282813,1608.8990104,26.9101562,26.9101562,-,-
1781910267000,1117.3676367,1807.8342057,785.3324805,198.3663086,332.0351562,1609.4679557,26.9101562,26.9101562,-,-
1781910318000,1101.7891536,1810.7875521,769.7540169,198.3646484,332.0351562,1612.4229948,26.9101562,26.9101562,-,-
1781910369000,1105.9197526,1818.1471224,773.8846517,198.3632812,332.0351562,1619.7838411,26.9101562,26.9101562,-,-
1781910420000,1103.5643229,1825.7690104,771.5291667,198.3632812,332.0351562,1627.4057292,26.9101562,26.9101562,-,-
1781910471000,1103.5247005,1826.3513932,771.4843978,198.3619531,332.0403027,1627.9894401,26.9101562,26.9101562,-,-
1781910522000,1113.0633203,1826.8470052,781.0050195,198.3600781,332.0583008,1628.4869271,26.9101562,26.9101562,-,-
1781910573000,1135.8002279,1827.3449349,803.7255794,198.359375,332.0746484,1628.9855599,26.9101562,26.9101562,-,-
1781910624000,1152.9182813,1830.9882812,820.8196615,198.3539844,332.0986458,1632.6342708,26.9101562,26.9101562,-,-
1781910675000,1151.1619141,1838.3010742,819.0380534,198.3404785,332.1239258,1639.9605469,26.9101562,26.9101562,-,-
1781910726000,1136.616862,1845.1165495,804.4919206,198.3242188,332.125,1646.7923307,26.9101562,26.9101562,-,-
1781910777000,1129.0039388,1845.6158138,796.8789421,198.3242188,332.125,1647.2915951,26.9101562,26.9101562,-,-
1781910828000,1130.5716406,1846.189974,798.320026,198.3242188,332.2516667,1647.8657552,26.9101562,26.9101562,-,-
1781910879000,1136.0150977,1860.2677409,803.7050423,198.3242188,332.3100781,1661.9435221,26.9101562,26.9101562,-,-
1781910930000,1161.8125651,1881.0646484,828.6045898,198.0710937,333.2079753,1682.9935547,26.9101562,26.9101562,-,-
1781910981000,1187.4442839,1894.0983919,852.8188346,197.6629297,334.625472,1696.4354622,26.9101562,26.9101562,-,-
1781911032000,1195.3570833,1893.7525,859.7399609,197.375,335.6171875,1696.3775,26.9101562,26.9101562,-,-
1781911083000,1208.0485807,1892.4378581,871.5183724,197.3477962,336.5302734,1695.0900651,26.9101562,26.9101562,-,-
1781911134000,1200.6932031,1861.2595703,848.6405339,196.885332,352.0527344,1664.3742969,26.9101562,26.9101562,-,-
1781911185000,1160.9231771,1823.9789388,790.3040039,196.3337077,370.6191406,1627.6452474,26.9101562,26.9101562,-,-
1781911236000,1156.8818229,1818.1852083,780.6826172,196.1656641,376.1992188,1622.0195833,26.9101562,26.9101562,-,-
1781911287000,1184.5049089,1826.3705859,808.3057552,196.1640983,376.1992188,1630.2065234,26.9101562,26.9101562,-,-
1781911338000,1221.2590755,1832.1832031,845.0545898,196.1640625,376.2045313,1636.0191406,26.9101562,26.9101562,-,-
1781911389000,1244.742194,1832.7849219,868.5024056,196.1640625,376.2397884,1636.6208594,26.9101562,26.9101562,-,-
1781911440000,1242.0690104,1833.328125,865.6996745,196.1640625,376.3693359,1637.1640625,26.9101562,26.9101562,-,-
1781911491000,1223.6523438,1833.6895964,847.1353646,195.9646777,376.5169238,1637.724974,26.9101562,26.9101562,-,-
1781911542000,1218.1008203,1840.1956641,826.2599154,195.7864844,391.8408854,1644.4092448,26.9101562,26.9101562,-,-
1781911593000,1263.7222982,1827.0228971,826.5681738,200.2988965,437.1540885,1626.7240299,26.9101562,26.9101562,-,-
